date;total_kwh;p_active;q_reactive;f_generatrice;f_reseau;u_rms_v;pwm;t_lgbt;type;cc
27/01/2023 07:53;16612;18.75;4.017;50;50;577;0;11;lion;23
27/01/2023 07:53;16612;18.64;3.838;50;49.98;576;0;11;lion;23
27/01/2023 07:54;16612;18.77;3.926;50;50;577;0;11;lion;23
27/01/2023 07:54;16613;18.51;4.05;50;50;577;0;11;lion;23
27/01/2023 07:55;16613;18.24;3.836;50;50;576;0;11;lion;23
27/01/2023 07:55;16613;18.55;4.047;50;50;577;0;11;lion;23
27/01/2023 07:55;16613;18.51;3.803;50;50;576;0;11;lion;23
27/01/2023 07:56;16613;18.21;4.025;50.02;50.02;577;0;11;lion;23
27/01/2023 07:56;16613;18.49;3.828;50.02;50;577;0;11;lion;23
27/01/2023 07:57;16613;18.46;3.792;50;50;578;0;11;lion;23
27/01/2023 07:57;16614;19.01;3.751;50;50;577;0;11;lion;23
27/01/2023 07:58;16614;18.27;3.836;50;50;577;0;11;lion;23
27/01/2023 07:58;16614;18.45;3.823;50;50;578;0;11;lion;23
27/01/2023 07:59;16614;18.22;3.978;50.02;50.02;577;0;11;lion;23
27/01/2023 07:59;16614;18.64;3.743;50.02;50.02;577;0;11;lion;23
27/01/2023 08:00;16614;18.3;3.945;50.02;50.02;577;0;11;lion;23
27/01/2023 08:00;16614;18.04;4.076;50.02;50.04;577;577;577;lion;23
27/01/2023 08:01;16615;18.45;3.866;50.04;50.04;577;0;11;lion;23
27/01/2023 08:01;16615;-16;;-;50.04;0;0;0;lion;23
27/01/2023 08:01;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 08:02;16615;;;-;50.06;0;0;0;lion;23
27/01/2023 08:02;16615;;;-;50.06;0;0;0;lion;23
27/01/2023 08:03;16615;;;-;50.06;0;0;0;lion;23
27/01/2023 08:03;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 08:04;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 08:04;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:05;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:05;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 08:05;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:06;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:06;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:07;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:07;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:08;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:08;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:09;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:09;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:10;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:10;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:10;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:12;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:12;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:13;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:13;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:14;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:14;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:15;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:15;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:15;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:16;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:16;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:17;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:17;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:18;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:18;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 08:19;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:19;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:20;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:20;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:20;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:21;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:21;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:22;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:22;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:23;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:23;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:24;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:24;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:24;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:25;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:25;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:26;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:26;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:27;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:27;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:28;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:28;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:29;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:29;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:29;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:30;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:30;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:31;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:31;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:32;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:32;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:33;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:33;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:34;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:34;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:34;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:35;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:35;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:36;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:36;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:37;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:37;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:38;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:38;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:38;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:40;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:40;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:41;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:41;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:42;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:42;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:43;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:43;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:43;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:44;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:44;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:45;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:45;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:46;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:46;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:47;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:47;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:48;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:48;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:48;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:49;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:49;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:50;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:50;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:51;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:51;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:52;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:52;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:52;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:53;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:53;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:54;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:54;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:55;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:55;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:56;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:56;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:57;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 08:57;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:57;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:58;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:58;16615;;;-;50;0;0;0;lion;23
27/01/2023 08:59;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 08:59;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:00;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 09:00;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:01;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:01;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:01;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:02;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:02;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:03;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:03;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:04;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:04;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:05;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:05;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:06;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:06;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:06;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:07;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:07;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:08;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:08;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:09;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:09;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:10;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:10;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:12;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:12;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:13;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:13;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:14;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:14;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:15;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:15;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:15;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:16;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:16;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:17;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:17;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:18;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:18;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:19;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:19;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:20;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:20;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:20;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:21;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 09:21;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 09:22;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:22;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:23;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:23;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:24;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:24;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:25;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:25;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:25;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:26;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:26;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:27;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:27;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:28;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:28;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:29;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:29;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:29;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:30;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:30;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:31;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:31;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:32;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:32;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:33;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:33;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:34;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:34;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:34;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:35;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:35;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:36;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:36;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:37;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:37;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:38;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:38;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:40;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:40;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:41;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:41;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:42;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:42;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:43;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:43;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:44;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:44;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:44;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:45;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:45;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:46;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:46;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:47;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:47;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:48;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:48;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:48;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:49;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:49;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:50;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:50;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:51;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 09:51;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:52;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:52;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:53;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:53;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:53;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:54;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:54;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:55;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:55;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:56;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:56;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:57;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:57;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:57;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:58;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:58;16615;;;-;50;0;0;0;lion;23
27/01/2023 09:59;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 09:59;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:00;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:00;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:01;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:01;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:02;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:02;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:02;16615;;;-;49.94;0;0;0;lion;23
27/01/2023 10:03;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:03;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:04;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:04;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:05;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:05;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:06;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:06;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 10:07;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:07;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:07;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:08;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:08;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:09;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:09;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:10;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:10;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:12;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:12;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:12;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:13;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:13;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:14;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:14;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:15;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:15;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:16;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:16;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:16;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:17;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:17;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:18;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:18;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:19;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:19;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:20;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:20;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:21;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:21;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:21;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:22;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:22;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:23;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:23;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:24;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:24;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:25;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:25;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:26;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:26;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:26;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:27;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:27;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:28;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:28;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:29;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:29;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:30;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 10:30;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:30;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:31;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:31;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:32;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:32;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:33;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:33;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:34;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:34;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:35;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:35;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:35;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:36;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:36;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:37;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:37;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:38;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:38;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:39;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:40;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:40;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:40;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:41;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:41;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:42;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:42;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:43;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:43;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:44;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:44;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:44;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:45;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:45;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:46;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:46;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:47;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:47;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:48;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:48;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:49;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:49;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:49;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:50;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 10:50;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:51;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:51;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:52;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:52;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:53;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:53;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:53;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:54;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:54;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:55;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:55;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:56;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:56;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:57;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:57;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:58;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:58;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:58;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 10:59;16615;;;-;50;0;0;0;lion;23
27/01/2023 10:59;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:00;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:00;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:01;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:01;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:02;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 11:02;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 11:03;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:03;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:03;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:04;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:04;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:05;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:05;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:06;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:06;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:07;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:07;16615;;;-;50;0;0;0;lion;23
